[2016-03-21 11:52:08,815: INFO/MainProcess] beat: Starting...
[2016-03-24 08:43:40,211: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 08:48:40,315: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 08:48:40,327: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 08:53:40,414: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 08:53:40,422: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 08:58:40,512: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 08:58:40,519: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 09:03:40,588: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 09:03:40,605: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 09:08:40,704: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 09:08:40,719: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 09:13:40,803: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 09:13:40,811: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 09:18:40,923: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 09:18:40,938: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 09:23:41,040: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 09:23:41,057: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 09:28:41,145: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 09:28:41,158: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 09:33:41,269: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 09:33:41,279: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 09:38:41,390: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 09:38:41,406: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 09:43:41,506: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 09:43:41,518: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 09:48:41,613: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 09:48:41,623: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 09:53:41,721: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 09:53:41,726: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 09:58:41,804: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 09:58:41,811: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 10:03:41,904: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 10:03:41,916: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 10:08:41,998: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 10:08:42,010: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 10:13:42,061: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 10:13:42,072: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 10:18:42,181: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 10:18:42,196: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 10:23:42,266: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 10:23:42,275: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 10:28:42,395: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 10:28:42,418: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 10:33:42,526: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 10:33:42,531: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 10:38:42,643: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 10:38:42,656: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 10:43:42,722: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 10:43:42,733: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 10:48:42,785: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 10:48:42,795: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 10:53:42,885: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 10:53:42,893: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 10:58:42,979: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 10:58:42,986: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 11:03:43,090: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 11:03:43,100: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 11:08:43,216: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 11:08:43,232: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 11:13:43,339: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 11:13:43,353: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 11:18:43,456: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 11:18:43,464: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 11:23:43,579: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 11:23:43,593: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 11:28:43,671: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 11:28:43,683: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 11:33:43,756: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 11:33:43,768: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 11:38:43,835: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 11:38:43,846: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 11:43:43,943: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 11:43:43,960: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 11:46:23,948: INFO/MainProcess] beat: Starting...
[2016-03-24 11:48:44,044: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 11:48:44,075: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 11:53:44,180: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 11:53:44,195: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 11:58:44,295: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 11:58:44,307: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 12:03:44,388: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 12:03:44,398: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 12:08:44,510: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 12:08:44,523: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 12:13:44,619: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 12:13:44,625: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 12:18:44,732: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 12:18:44,745: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 12:23:44,837: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 12:23:44,848: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 12:28:44,954: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 12:28:44,961: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 12:33:45,231: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 12:33:45,248: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 12:38:45,354: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 12:38:45,360: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 12:43:45,454: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 12:43:45,466: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 12:48:45,571: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 12:48:45,579: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 12:53:45,622: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 12:53:45,633: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 12:58:45,730: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 12:58:45,743: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 13:03:45,891: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 13:03:45,897: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 13:08:45,986: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 13:08:45,998: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 13:13:46,036: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 13:13:46,048: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 13:18:46,143: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 13:18:46,159: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 13:23:46,263: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 13:23:46,276: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 13:28:46,363: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 13:28:46,370: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 13:33:46,445: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 13:33:46,455: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 13:38:46,564: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 13:38:46,569: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 13:43:46,614: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 13:43:46,627: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 13:48:46,733: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 13:48:46,745: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 13:53:46,838: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 13:53:46,848: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 13:58:46,938: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 13:58:46,944: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 14:03:47,032: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 14:03:47,039: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 14:08:47,149: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 14:08:47,163: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 14:13:47,279: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 14:13:47,288: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 14:18:47,336: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 14:18:47,348: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 14:23:47,437: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 14:23:47,451: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 14:28:47,534: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 14:28:47,547: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 14:33:47,643: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 14:33:47,663: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 14:38:47,757: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 14:38:47,763: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 14:43:47,837: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 14:43:47,848: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 14:48:47,965: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 14:48:47,983: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 14:53:48,096: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 14:53:48,107: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 14:58:48,191: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 14:58:48,211: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 15:03:48,319: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 15:03:48,331: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 15:08:48,442: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 15:08:48,453: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 15:13:48,565: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 15:13:48,579: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 15:18:48,685: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 15:18:48,696: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 15:23:48,784: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 15:23:48,786: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 15:28:48,818: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 15:28:48,822: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 15:33:48,909: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 15:33:48,927: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 15:38:49,019: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 15:38:49,033: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 15:43:49,119: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 15:43:49,125: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 15:48:49,233: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 15:48:49,235: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 15:53:49,328: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 15:53:49,330: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 15:58:49,428: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 15:58:49,441: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 16:03:49,541: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 16:03:49,551: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 16:08:49,579: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 16:08:49,589: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 16:13:49,673: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 16:13:49,686: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 16:18:49,802: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 16:18:49,820: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 16:23:49,875: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 16:23:49,888: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 16:28:49,970: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 16:28:49,981: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 16:33:50,077: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 16:33:50,080: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 16:38:50,159: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 16:38:50,162: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 16:43:50,261: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 16:43:50,268: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 16:48:50,368: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 16:48:50,378: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 16:53:50,437: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 16:53:50,449: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 16:58:50,514: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 16:58:50,528: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 17:03:50,644: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 17:03:50,659: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 17:08:50,762: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 17:08:50,773: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 17:13:50,867: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 17:13:50,875: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 17:18:50,973: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 17:18:50,979: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 17:23:51,046: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 17:23:51,055: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 17:28:51,148: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 17:28:51,152: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 17:33:51,252: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 17:33:51,254: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 17:38:51,352: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 17:38:51,363: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 17:43:51,437: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 17:43:51,447: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 17:48:51,555: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 17:48:51,567: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 17:53:51,642: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 17:53:51,656: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 17:58:51,738: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 17:58:51,752: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 18:03:51,805: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 18:03:51,813: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 18:08:51,925: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 18:08:51,937: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 18:13:52,015: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-03-24 18:13:52,019: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-03-24 18:18:52,039: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
